;FLIGHT;GATE;DEPARTURE;PAX ARRIVAL;STATUS;SPAWN;SHIFT
437;EJU|1|425|D91;2;425;300;NORMAL;SOUTH;240
232;EJU|1|440|D27;12;440;300;NORMAL;NORTH;240
6248;EJU|1|440|D27;12;440;300;NORMAL;NORTH;240
82;EJU|1|445|D80;6;445;300;NORMAL;NORTH;240
166;EJU|1|445|D80;6;445;300;NORMAL;SOUTH;240
6189;EJU|1|445|D80;6;445;300;NORMAL;NORTH;240
334;BAW|1|485|D91;16;485;300;NORMAL;SOUTH;240
402;EWG|1|485|D92;18;485;300;NORMAL;NORTH;240
6336;EWG|1|485|D92;18;485;300;NORMAL;NORTH;240
564;WZZ|1|530|D46;19;530;300;NORMAL;NORTH;240
87;EJU|1|420|D90;12;420;301;NORMAL;SOUTH;240
92;EJU|1|420|D94;18;420;301;NORMAL;SOUTH;240
110;EJU|1|420|D92;16;420;301;NORMAL;SOUTH;240
230;WZZ|1|420|D96;2;420;301;NORMAL;SOUTH;240
294;EJU|1|420|D94;18;420;301;NORMAL;SOUTH;240
6247;WZZ|1|420|D96;2;420;301;NORMAL;SOUTH;240
358;AUA|1|425|D92;4;425;301;NORMAL;SOUTH;240
6318;AUA|1|425|D92;4;425;301;NORMAL;SOUTH;240
425;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
515;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
6404;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
6405;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
6406;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
6407;EJU|1|430|D51;17;430;301;NORMAL;SOUTH;240
279;EJU|1|440|D27;12;440;301;NORMAL;SOUTH;240
102;EJU|1|445|D80;6;445;301;NORMAL;NORTH;240
298;EJU|1|445|D80;6;445;301;NORMAL;SOUTH;240
330;EJU|1|445|D80;6;445;301;NORMAL;SOUTH;240
213;EJU|1|450|D49;14;450;301;NORMAL;SOUTH;240
410;EJU|1|450|D49;14;450;301;NORMAL;NORTH;240
6341;EJU|1|450|D49;14;450;301;NORMAL;NORTH;240
16;SIA|1|460|D84;21;460;301;NORMAL;NORTH;240
282;EWG|1|485|D92;18;485;301;NORMAL;SOUTH;240
382;EWG|1|485|D92;18;485;301;NORMAL;SOUTH;240
6327;EWG|1|485|D92;18;485;301;NORMAL;SOUTH;240
137;WZZ|1|390|D31;24;390;302;NORMAL;SOUTH;240
527;EJU|1|390|D30;10;390;302;NORMAL;SOUTH;240
41;RYR|1|400|D18;19;400;302;NORMAL;SOUTH;240
245;RYR|1|400|D18;19;400;302;NORMAL;SOUTH;240
58;EJU|1|420|D90;12;420;302;NORMAL;SOUTH;240
246;EJU|1|420|D91;23;420;302;NORMAL;SOUTH;240
125;EJU|1|430|D51;17;430;302;NORMAL;SOUTH;240
185;EJU|1|430|D51;17;430;302;NORMAL;SOUTH;240
794;EJU|1|440|D27;12;440;302;NORMAL;SOUTH;240
333;EJU|1|450|D49;14;450;302;NORMAL;SOUTH;240
522;EJU|1|450|D49;14;450;302;NORMAL;SOUTH;240
6415;EJU|1|450|D49;14;450;302;NORMAL;SOUTH;240
605;BAW|1|485|D91;16;485;302;NORMAL;SOUTH;240
119;WZZ|1|390|D31;24;390;303;NORMAL;NORTH;240
62;EJU|1|420|D93;14;420;303;NORMAL;SOUTH;240
93;EJU|1|420|D94;18;420;303;NORMAL;SOUTH;240
406;EJU|1|420|D94;18;420;303;NORMAL;SOUTH;240
357;EJU|1|425|D91;2;425;303;NORMAL;SOUTH;240
365;EJU|1|445|D80;6;445;303;NORMAL;NORTH;240
235;EJU|1|450|D49;14;450;303;NORMAL;SOUTH;240
6250;EJU|1|450|D49;14;450;303;NORMAL;SOUTH;240
263;BAW|1|485|D91;16;485;303;NORMAL;SOUTH;240
798;LGL|1|500|D32;23;500;303;NORMAL;NORTH;240
446;WZZ|1|530|D46;19;530;303;NORMAL;SOUTH;240
6366;WZZ|1|530|D46;19;530;303;NORMAL;SOUTH;240
6367;WZZ|1|530|D46;19;530;303;NORMAL;SOUTH;240
6368;WZZ|1|530|D46;19;530;303;NORMAL;SOUTH;240
157;EJU|1|420|D90;12;420;304;NORMAL;SOUTH;240
204;EJU|1|420|D92;16;420;304;NORMAL;SOUTH;240
418;EJU|1|420|D92;16;420;304;NORMAL;NORTH;240
469;WZZ|1|420|D96;2;420;304;NORMAL;SOUTH;240
6236;EJU|1|420|D92;16;420;304;NORMAL;SOUTH;240
6381;WZZ|1|420|D96;2;420;304;NORMAL;SOUTH;240
165;WZZ|1|440|D28;20;440;304;NORMAL;SOUTH;240
476;EJU|1|445|D80;6;445;304;NORMAL;NORTH;240
300;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
662;EJU|1|450|D49;14;450;304;NORMAL;NORTH;240
729;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
6466;EJU|1|450|D49;14;450;304;NORMAL;NORTH;240
6501;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
6502;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
6503;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
6504;EJU|1|450|D49;14;450;304;NORMAL;SOUTH;240
194;BAW|1|485|D91;16;485;304;NORMAL;SOUTH;240
240;BAW|1|485|D91;16;485;304;NORMAL;SOUTH;240
6252;BAW|1|485|D91;16;485;304;NORMAL;SOUTH;240
196;LGL|1|500|D32;23;500;304;NORMAL;NORTH;240
859;DLA|1|520|D36;13;520;304;NORMAL;SOUTH;240
6550;DLA|1|520|D36;13;520;304;NORMAL;SOUTH;240
6551;DLA|1|520|D36;13;520;304;NORMAL;SOUTH;240
227;EJU|1|420|D91;23;420;305;NORMAL;SOUTH;240
248;EJU|1|420|D92;16;420;305;NORMAL;NORTH;240
253;EJU|1|420|D94;18;420;305;NORMAL;SOUTH;240
339;EJU|1|420|D92;16;420;305;NORMAL;SOUTH;240
355;WZZ|1|420|D96;2;420;305;NORMAL;SOUTH;240
392;EJU|1|420|D92;16;420;305;NORMAL;SOUTH;240
452;WZZ|1|420|D96;2;420;305;NORMAL;SOUTH;240
682;EJU|1|420|D92;16;420;305;NORMAL;NORTH;240
6246;EJU|1|420|D91;23;420;305;NORMAL;SOUTH;240
211;EJU|1|425|D91;2;425;305;NORMAL;SOUTH;240
312;EJU|1|425|D91;2;425;305;NORMAL;SOUTH;240
6239;EJU|1|425|D91;2;425;305;NORMAL;SOUTH;240
6240;EJU|1|425|D91;2;425;305;NORMAL;SOUTH;240
6295;EJU|1|425|D91;2;425;305;NORMAL;SOUTH;240
189;WZZ|1|440|D28;20;440;305;NORMAL;SOUTH;240
262;EJU|1|450|D49;14;450;305;NORMAL;SOUTH;240
221;DLA|1|520|D36;13;520;305;NORMAL;SOUTH;240
812;EWG|1|545|D3;11;545;305;NORMAL;SOUTH;240
288;RYR|1|360|D32;1;360;306;NORMAL;SOUTH;240
107;EJU|1|420|D90;12;420;306;NORMAL;NORTH;240
229;EJU|1|420|D94;18;420;306;NORMAL;SOUTH;240
295;WZZ|1|420|D96;2;420;306;NORMAL;SOUTH;240
296;WZZ|1|420|D96;2;420;306;NORMAL;SOUTH;240
341;EJU|1|420|D94;18;420;306;NORMAL;SOUTH;240
436;EJU|1|420|D94;18;420;306;NORMAL;SOUTH;240
551;WZZ|1|420|D96;2;420;306;NORMAL;NORTH;240
311;EJU|1|425|D91;2;425;306;NORMAL;SOUTH;240
490;EJU|1|425|D91;2;425;306;NORMAL;SOUTH;240
397;EJU|1|440|D27;12;440;306;NORMAL;SOUTH;240
495;WZZ|1|440|D28;20;440;306;NORMAL;SOUTH;240
518;WZZ|1|440|D28;20;440;306;NORMAL;SOUTH;240
780;EJU|1|440|D27;12;440;306;NORMAL;NORTH;240
131;EJU|1|450|D49;14;450;306;NORMAL;SOUTH;240
409;EJU|1|450|D49;14;450;306;NORMAL;SOUTH;240
284;EWG|1|485|D92;18;485;306;NORMAL;NORTH;240
543;EJU|1|505|D91;7;505;306;NORMAL;SOUTH;240
824;BXI|1|510|D38;8;510;306;NORMAL;SOUTH;240
118;EJU|1|530|D43;22;530;306;NORMAL;SOUTH;240
268;WZZ|1|535|D75;15;535;306;NORMAL;SOUTH;240
506;WZZ|1|535|D75;15;535;306;NORMAL;SOUTH;240
6269;WZZ|1|535|D75;15;535;306;NORMAL;SOUTH;240
6270;WZZ|1|535|D75;15;535;306;NORMAL;SOUTH;240
6399;WZZ|1|535|D75;15;535;306;NORMAL;SOUTH;240
447;EJU|1|565|D43;18;565;306;NORMAL;SOUTH;240
835;QTR|1|580|D26;20;580;306;NORMAL;SOUTH;240
121;EJU|1|420|D92;16;420;307;NORMAL;NORTH;240
175;EJU|1|420|D90;12;420;307;NORMAL;NORTH;240
176;EJU|1|420|D90;12;420;307;NORMAL;SOUTH;240
179;EJU|1|420|D91;23;420;307;NORMAL;SOUTH;240
210;EJU|1|420|D94;18;420;307;NORMAL;SOUTH;240
617;EJU|1|420|D90;12;420;307;NORMAL;SOUTH;240
6204;EJU|1|420|D92;16;420;307;NORMAL;NORTH;240
6238;EJU|1|420|D94;18;420;307;NORMAL;SOUTH;240
144;EJU|1|425|D91;2;425;307;NORMAL;SOUTH;240
6214;EJU|1|425|D91;2;425;307;NORMAL;SOUTH;240
114;EJU|1|440|D27;12;440;307;NORMAL;SOUTH;240
316;EJU|1|445|D80;6;445;307;NORMAL;SOUTH;240
6304;EJU|1|445|D80;6;445;307;NORMAL;SOUTH;240
192;EJU|1|450|D49;14;450;307;NORMAL;SOUTH;240
6233;EJU|1|450|D49;14;450;307;NORMAL;SOUTH;240
441;BAW|1|485|D91;16;485;307;NORMAL;SOUTH;240
840;EWG|1|485|D92;18;485;307;NORMAL;NORTH;240
6544;EWG|1|485|D92;18;485;307;NORMAL;NORTH;240
6545;EWG|1|485|D92;18;485;307;NORMAL;NORTH;240
173;EJU|1|505|D91;7;505;307;NORMAL;SOUTH;240
609;EJU|1|505|D91;7;505;307;NORMAL;NORTH;240
6229;EJU|1|505|D91;7;505;307;NORMAL;SOUTH;240
6230;EJU|1|505|D91;7;505;307;NORMAL;SOUTH;240
6442;EJU|1|505|D91;7;505;307;NORMAL;NORTH;240
177;EJU|1|420|D90;12;420;308;NORMAL;SOUTH;240
200;EJU|1|420|D91;23;420;308;NORMAL;NORTH;240
324;EJU|1|420|D94;18;420;308;NORMAL;SOUTH;240
340;EJU|1|420|D93;14;420;308;NORMAL;SOUTH;240
404;EJU|1|420|D92;16;420;308;NORMAL;SOUTH;240
405;EJU|1|420|D93;14;420;308;NORMAL;NORTH;240
539;EJU|1|420|D92;16;420;308;NORMAL;SOUTH;240
6234;EJU|1|420|D91;23;420;308;NORMAL;NORTH;240
6338;EJU|1|420|D92;16;420;308;NORMAL;SOUTH;240
6339;EJU|1|420|D92;16;420;308;NORMAL;SOUTH;240
345;EJU|1|430|D51;17;430;308;NORMAL;NORTH;240
6308;EJU|1|430|D51;17;430;308;NORMAL;NORTH;240
6309;EJU|1|430|D51;17;430;308;NORMAL;NORTH;240
6310;EJU|1|430|D51;17;430;308;NORMAL;NORTH;240
427;WZZ|1|440|D28;20;440;308;NORMAL;SOUTH;240
331;EJU|1|450|D49;14;450;308;NORMAL;SOUTH;240
480;EJU|1|450|D49;14;450;308;NORMAL;SOUTH;240
497;EJU|1|450|D49;14;450;308;NORMAL;SOUTH;240
6389;EJU|1|450|D49;14;450;308;NORMAL;SOUTH;240
6390;EJU|1|450|D49;14;450;308;NORMAL;SOUTH;240
621;BAW|1|485|D91;16;485;308;NORMAL;NORTH;240
645;BAW|1|485|D91;16;485;308;NORMAL;SOUTH;240
6454;BAW|1|485|D91;16;485;308;NORMAL;SOUTH;240
6455;BAW|1|485|D91;16;485;308;NORMAL;SOUTH;240
6456;BAW|1|485|D91;16;485;308;NORMAL;SOUTH;240
6457;BAW|1|485|D91;16;485;308;NORMAL;SOUTH;240
536;LGL|1|500|D32;23;500;308;NORMAL;SOUTH;240
219;EJU|1|505|D91;7;505;308;NORMAL;NORTH;240
367;EJU|1|505|D91;7;505;308;NORMAL;SOUTH;240
403;EJU|1|505|D91;7;505;308;NORMAL;SOUTH;240
6320;EJU|1|505|D91;7;505;308;NORMAL;SOUTH;240
6337;EJU|1|505|D91;7;505;308;NORMAL;SOUTH;240
252;EJU|1|420|D94;18;420;309;NORMAL;SOUTH;240
338;EJU|1|420|D90;12;420;309;NORMAL;SOUTH;240
508;EJU|1|420|D92;16;420;309;NORMAL;NORTH;240
538;EJU|1|420|D92;16;420;309;NORMAL;SOUTH;240
6400;EJU|1|420|D92;16;420;309;NORMAL;NORTH;240
6401;EJU|1|420|D92;16;420;309;NORMAL;NORTH;240
491;EJU|1|425|D91;2;425;309;NORMAL;SOUTH;240
552;EJU|1|430|D51;17;430;309;NORMAL;SOUTH;240
259;WZZ|1|440|D28;20;440;309;NORMAL;NORTH;240
376;EJU|1|440|D27;12;440;309;NORMAL;SOUTH;240
472;WZZ|1|440|D28;20;440;309;NORMAL;SOUTH;240
6385;WZZ|1|440|D28;20;440;309;NORMAL;SOUTH;240
299;EJU|1|450|D49;14;450;309;NORMAL;SOUTH;240
647;LGL|1|500|D32;23;500;309;NORMAL;NORTH;240
220;EJU|1|505|D91;7;505;309;NORMAL;NORTH;240
581;EJU|1|505|D91;7;505;309;NORMAL;SOUTH;240
6243;EJU|1|505|D91;7;505;309;NORMAL;NORTH;240
6244;EJU|1|505|D91;7;505;309;NORMAL;NORTH;240
6245;EJU|1|505|D91;7;505;309;NORMAL;NORTH;240
546;WZZ|1|530|D46;19;530;309;NORMAL;SOUTH;240
914;EJU|1|530|D43;22;530;309;NORMAL;NORTH;240
201;EJU|1|420|D91;23;420;310;NORMAL;NORTH;240
292;EJU|1|420|D91;23;420;310;NORMAL;SOUTH;240
306;EJU|1|420|D91;23;420;310;NORMAL;SOUTH;240
416;EJU|1|420|D92;16;420;310;NORMAL;SOUTH;240
6285;EJU|1|420|D91;23;420;310;NORMAL;SOUTH;240
661;WZZ|1|440|D28;20;440;310;NORMAL;NORTH;240
6464;WZZ|1|440|D28;20;440;310;NORMAL;NORTH;240
6465;WZZ|1|440|D28;20;440;310;NORMAL;NORTH;240
459;EWG|1|485|D92;18;485;310;NORMAL;SOUTH;240
578;EWG|1|485|D92;18;485;310;NORMAL;SOUTH;240
561;EJU|1|505|D91;7;505;310;NORMAL;SOUTH;240
266;WZZ|1|530|D46;19;530;310;NORMAL;SOUTH;240
563;WZZ|1|530|D46;19;530;310;NORMAL;SOUTH;240
861;WZZ|1|530|D46;19;530;310;NORMAL;SOUTH;240
669;WZZ|1|535|D75;15;535;310;NORMAL;NORTH;240
6472;WZZ|1|535|D75;15;535;310;NORMAL;NORTH;240
6473;WZZ|1|535|D75;15;535;310;NORMAL;NORTH;240
6474;WZZ|1|535|D75;15;535;310;NORMAL;NORTH;240
671;EJU|1|565|D43;18;565;310;NORMAL;SOUTH;240
413;EJU|1|370|D55;4;370;311;NORMAL;NORTH;240
270;WZZ|1|390|D31;24;390;311;NORMAL;SOUTH;240
250;EJU|1|420|D93;14;420;311;NORMAL;SOUTH;240
272;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
310;EJU|1|420|D94;18;420;311;NORMAL;SOUTH;240
419;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
718;EJU|1|420|D91;23;420;311;NORMAL;NORTH;240
6272;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
6273;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
6274;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
6275;EJU|1|420|D93;14;420;311;NORMAL;NORTH;240
6500;EJU|1|420|D91;23;420;311;NORMAL;NORTH;240
512;AUA|1|425|D92;4;425;311;NORMAL;SOUTH;240
471;EJU|1|430|D51;17;430;311;NORMAL;NORTH;240
6382;EJU|1|430|D51;17;430;311;NORMAL;NORTH;240
6383;EJU|1|430|D51;17;430;311;NORMAL;NORTH;240
6384;EJU|1|430|D51;17;430;311;NORMAL;NORTH;240
877;WZZ|1|440|D28;20;440;311;NORMAL;NORTH;240
6562;WZZ|1|440|D28;20;440;311;NORMAL;NORTH;240
6563;WZZ|1|440|D28;20;440;311;NORMAL;NORTH;240
474;EJU|1|445|D80;6;445;311;NORMAL;SOUTH;240
6386;EJU|1|445|D80;6;445;311;NORMAL;SOUTH;240
6387;EJU|1|445|D80;6;445;311;NORMAL;SOUTH;240
443;EWG|1|485|D92;18;485;311;NORMAL;NORTH;240
504;EWG|1|485|D92;18;485;311;NORMAL;NORTH;240
598;LGL|1|500|D32;23;500;311;NORMAL;SOUTH;240
624;EJU|1|505|D91;7;505;311;NORMAL;NORTH;240
286;BXI|1|510|D38;8;510;311;NORMAL;NORTH;240
920;RYR|1|555|D41;3;555;311;NORMAL;SOUTH;240
6581;RYR|1|555|D41;3;555;311;NORMAL;SOUTH;240
525;RYR|1|370|D56;13;370;312;NORMAL;SOUTH;240
352;EJU|1|390|D30;10;390;312;NORMAL;SOUTH;240
182;EJU|1|420|D94;18;420;312;NORMAL;NORTH;240
206;EJU|1|420|D93;14;420;312;NORMAL;NORTH;240
464;EJU|1|420|D90;12;420;312;NORMAL;SOUTH;240
6376;EJU|1|420|D90;12;420;312;NORMAL;SOUTH;240
6377;EJU|1|420|D90;12;420;312;NORMAL;SOUTH;240
6378;EJU|1|420|D90;12;420;312;NORMAL;SOUTH;240
6379;EJU|1|420|D90;12;420;312;NORMAL;SOUTH;240
399;EJU|1|450|D49;14;450;312;NORMAL;SOUTH;240
521;EJU|1|450|D49;14;450;312;NORMAL;NORTH;240
6413;EJU|1|450|D49;14;450;312;NORMAL;NORTH;240
6414;EJU|1|450|D49;14;450;312;NORMAL;NORTH;240
676;LGL|1|500|D32;23;500;312;NORMAL;SOUTH;240
592;EJU|1|505|D91;7;505;312;NORMAL;NORTH;240
692;EJU|1|530|D43;22;530;312;NORMAL;NORTH;240
6488;EJU|1|530|D43;22;530;312;NORMAL;NORTH;240
370;WZZ|1|535|D75;15;535;312;NORMAL;SOUTH;240
952;EWG|1|545|D3;11;545;312;NORMAL;SOUTH;240
550;WZZ|1|390|D31;24;390;313;NORMAL;SOUTH;240
249;EJU|1|420|D93;14;420;313;NORMAL;NORTH;240
291;EJU|1|420|D91;23;420;313;NORMAL;SOUTH;240
326;WZZ|1|420|D96;2;420;313;NORMAL;SOUTH;240
374;WZZ|1|420|D96;2;420;313;NORMAL;SOUTH;240
510;EJU|1|420|D94;18;420;313;NORMAL;NORTH;240
6402;EJU|1|420|D94;18;420;313;NORMAL;NORTH;240
596;EJU|1|425|D91;2;425;313;NORMAL;SOUTH;240
492;EJU|1|430|D51;17;430;313;NORMAL;SOUTH;240
346;WZZ|1|440|D28;20;440;313;NORMAL;SOUTH;240
361;EJU|1|440|D27;12;440;313;NORMAL;SOUTH;240
363;WZZ|1|440|D28;20;440;313;NORMAL;SOUTH;240
6311;WZZ|1|440|D28;20;440;313;NORMAL;SOUTH;240
6312;WZZ|1|440|D28;20;440;313;NORMAL;SOUTH;240
347;EJU|1|445|D80;6;445;313;NORMAL;SOUTH;240
663;EJU|1|450|D49;14;450;313;NORMAL;NORTH;240
6467;EJU|1|450|D49;14;450;313;NORMAL;NORTH;240
6468;EJU|1|450|D49;14;450;313;NORMAL;NORTH;240
301;BAW|1|485|D91;16;485;313;NORMAL;SOUTH;240
500;BAW|1|485|D91;16;485;313;NORMAL;NORTH;240
6290;BAW|1|485|D91;16;485;313;NORMAL;SOUTH;240
6394;BAW|1|485|D91;16;485;313;NORMAL;NORTH;240
6395;BAW|1|485|D91;16;485;313;NORMAL;NORTH;240
902;WZZ|1|530|D46;19;530;313;NORMAL;NORTH;240
979;EJU|1|530|D43;22;530;313;NORMAL;SOUTH;240
6575;WZZ|1|530|D46;19;530;313;NORMAL;NORTH;240
6603;EJU|1|530|D43;22;530;313;NORMAL;SOUTH;240
602;EWG|1|545|D3;11;545;313;NORMAL;SOUTH;240
603;VLG|1|580|D27;12;580;313;NORMAL;SOUTH;240
386;EJU|1|390|D30;10;390;314;NORMAL;NORTH;240
307;EJU|1|420|D93;14;420;314;NORMAL;SOUTH;240
354;EJU|1|420|D94;18;420;314;NORMAL;SOUTH;240
417;EJU|1|420|D92;16;420;314;NORMAL;SOUTH;240
451;EJU|1|420|D94;18;420;314;NORMAL;SOUTH;240
6369;EJU|1|420|D94;18;420;314;NORMAL;SOUTH;240
6370;EJU|1|420|D94;18;420;314;NORMAL;SOUTH;240
470;EJU|1|425|D91;2;425;314;NORMAL;SOUTH;240
313;EJU|1|440|D27;12;440;314;NORMAL;NORTH;240
362;EJU|1|440|D27;12;440;314;NORMAL;SOUTH;240
317;EJU|1|450|D49;14;450;314;NORMAL;SOUTH;240
533;EJU|1|450|D49;14;450;314;NORMAL;SOUTH;240
6421;EJU|1|450|D49;14;450;314;NORMAL;SOUTH;240
442;EWG|1|485|D92;18;485;314;NORMAL;SOUTH;240
555;BAW|1|485|D91;16;485;314;NORMAL;SOUTH;240
601;DLA|1|520|D36;13;520;314;NORMAL;NORTH;240
611;DLA|1|520|D36;13;520;314;NORMAL;NORTH;240
6446;DLA|1|520|D36;13;520;314;NORMAL;NORTH;240
828;EJU|1|530|D43;22;530;314;NORMAL;NORTH;240
916;WZZ|1|530|D46;19;530;314;NORMAL;SOUTH;240
638;EJU|1|580|D23;23;580;314;NORMAL;SOUTH;240
6449;EJU|1|580|D23;23;580;314;NORMAL;SOUTH;240
322;WZZ|1|390|D31;24;390;315;NORMAL;NORTH;240
414;EJU|1|390|D30;10;390;315;NORMAL;SOUTH;240
6343;EJU|1|390|D30;10;390;315;NORMAL;SOUTH;240
6344;EJU|1|390|D30;10;390;315;NORMAL;SOUTH;240
6345;EJU|1|390|D30;10;390;315;NORMAL;SOUTH;240
6346;EJU|1|390|D30;10;390;315;NORMAL;SOUTH;240
342;WZZ|1|420|D96;2;420;315;NORMAL;NORTH;240
353;EJU|1|420|D90;12;420;315;NORMAL;NORTH;240
327;AUA|1|425|D92;4;425;315;NORMAL;SOUTH;240
377;WZZ|1|440|D28;20;440;315;NORMAL;SOUTH;240
700;WZZ|1|440|D28;20;440;315;NORMAL;NORTH;240
475;EJU|1|445|D80;6;445;315;NORMAL;NORTH;240
6388;EJU|1|445|D80;6;445;315;NORMAL;NORTH;240
458;SIA|1|460|D84;21;460;315;NORMAL;SOUTH;240
501;BAW|1|485|D91;16;485;315;NORMAL;SOUTH;240
575;BAW|1|485|D91;16;485;315;NORMAL;NORTH;240
577;EWG|1|485|D92;18;485;315;NORMAL;SOUTH;240
6396;BAW|1|485|D91;16;485;315;NORMAL;SOUTH;240
6397;BAW|1|485|D91;16;485;315;NORMAL;SOUTH;240
505;EJU|1|505|D91;7;505;315;NORMAL;SOUTH;240
6398;EJU|1|505|D91;7;505;315;NORMAL;SOUTH;240
267;WZZ|1|530|D46;19;530;315;NORMAL;SOUTH;240
931;EJU|1|530|D43;22;530;315;NORMAL;SOUTH;240
593;WZZ|1|535|D75;15;535;315;NORMAL;NORTH;240
742;WZZ|1|535|D75;15;535;315;NORMAL;SOUTH;240
950;WZZ|1|535|D75;15;535;315;NORMAL;SOUTH;240
6431;WZZ|1|535|D75;15;535;315;NORMAL;NORTH;240
6432;WZZ|1|535|D75;15;535;315;NORMAL;NORTH;240
6433;WZZ|1|535|D75;15;535;315;NORMAL;NORTH;240
6434;WZZ|1|535|D75;15;535;315;NORMAL;NORTH;240
6593;WZZ|1|535|D75;15;535;315;NORMAL;SOUTH;240
787;RYR|1|545|D4;10;545;315;NORMAL;NORTH;240
6528;RYR|1|545|D4;10;545;315;NORMAL;NORTH;240
467;EJU|1|420|D92;16;420;316;NORMAL;SOUTH;240
531;EJU|1|425|D91;2;425;316;NORMAL;SOUTH;240
6417;EJU|1|425|D91;2;425;316;NORMAL;SOUTH;240
6418;EJU|1|425|D91;2;425;316;NORMAL;SOUTH;240
6419;EJU|1|425|D91;2;425;316;NORMAL;SOUTH;240
6420;EJU|1|425|D91;2;425;316;NORMAL;SOUTH;240
517;EJU|1|440|D27;12;440;316;NORMAL;SOUTH;240
6408;EJU|1|440|D27;12;440;316;NORMAL;SOUTH;240
6409;EJU|1|440|D27;12;440;316;NORMAL;SOUTH;240
348;EJU|1|445|D80;6;445;316;NORMAL;SOUTH;240
6313;EJU|1|445|D80;6;445;316;NORMAL;SOUTH;240
379;EJU|1|450|D49;14;450;316;NORMAL;SOUTH;240
6326;EJU|1|450|D49;14;450;316;NORMAL;SOUTH;240
686;EWG|1|485|D92;18;485;316;NORMAL;NORTH;240
855;EWG|1|485|D92;18;485;316;NORMAL;NORTH;240
6482;EWG|1|485|D92;18;485;316;NORMAL;NORTH;240
6483;EWG|1|485|D92;18;485;316;NORMAL;NORTH;240
6484;EWG|1|485|D92;18;485;316;NORMAL;NORTH;240
734;LGL|1|500|D32;23;500;316;NORMAL;NORTH;240
6505;LGL|1|500|D32;23;500;316;NORMAL;NORTH;240
369;EJU|1|505|D91;7;505;316;NORMAL;NORTH;240
542;EJU|1|505|D91;7;505;316;NORMAL;SOUTH;240
6423;EJU|1|505|D91;7;505;316;NORMAL;SOUTH;240
582;BXI|1|510|D38;8;510;316;NORMAL;SOUTH;240
599;BXI|1|510|D38;8;510;316;NORMAL;NORTH;240
6435;BXI|1|510|D38;8;510;316;NORMAL;NORTH;240
6436;BXI|1|510|D38;8;510;316;NORMAL;NORTH;240
6437;BXI|1|510|D38;8;510;316;NORMAL;NORTH;240
351;WZZ|1|530|D46;19;530;316;NORMAL;SOUTH;240
627;EJU|1|530|D43;22;530;316;NORMAL;SOUTH;240
651;EJU|1|530|D43;22;530;316;NORMAL;SOUTH;240
6447;EJU|1|530|D43;22;530;316;NORMAL;SOUTH;240
654;WZZ|1|535|D75;15;535;316;NORMAL;SOUTH;240
615;DLH|1|545|D5;9;545;316;NORMAL;NORTH;240
375;WZZ|1|420|D96;2;420;317;NORMAL;SOUTH;240
389;EJU|1|420|D91;23;420;317;NORMAL;SOUTH;240
567;EJU|1|420|D92;16;420;317;NORMAL;SOUTH;240
683;EJU|1|420|D92;16;420;317;NORMAL;NORTH;240
6330;EJU|1|420|D91;23;420;317;NORMAL;SOUTH;240
430;EJU|1|445|D80;6;445;317;NORMAL;SOUTH;240
503;EWG|1|485|D92;18;485;317;NORMAL;SOUTH;240
541;LGL|1|500|D32;23;500;317;NORMAL;NORTH;240
368;EJU|1|505|D91;7;505;317;NORMAL;SOUTH;240
1005;BXI|1|510|D38;8;510;317;NORMAL;NORTH;240
691;EJU|1|530|D43;22;530;317;NORMAL;SOUTH;240
6486;EJU|1|530|D43;22;530;317;NORMAL;SOUTH;240
6487;EJU|1|530|D43;22;530;317;NORMAL;SOUTH;240
387;KLM|1|400|D19;17;400;318;NORMAL;SOUTH;240
456;AUA|1|425|D92;4;425;318;NORMAL;SOUTH;240
767;EJU|1|440|D27;12;440;318;NORMAL;NORTH;240
556;BAW|1|485|D91;16;485;318;NORMAL;NORTH;240
688;BXI|1|510|D38;8;510;318;NORMAL;SOUTH;240
763;RYR|1|545|D4;10;545;318;NORMAL;NORTH;240
465;EJU|1|420|D91;23;420;319;NORMAL;NORTH;240
640;EJU|1|420|D91;23;420;319;NORMAL;SOUTH;240
750;WZZ|1|420|D96;2;420;319;NORMAL;NORTH;240
6514;WZZ|1|420|D96;2;420;319;NORMAL;NORTH;240
6515;WZZ|1|420|D96;2;420;319;NORMAL;NORTH;240
424;EJU|1|430|D51;17;430;319;NORMAL;NORTH;240
568;WZZ|1|440|D28;20;440;319;NORMAL;NORTH;240
6426;WZZ|1|440|D28;20;440;319;NORMAL;NORTH;240
